,ID_start,ID_end,connexion capacity
46672,IAH,AMS,11672
46673,IAH,ATL,11672
46674,IAH,BOG,6303
46675,IAH,BOS,8516
46676,IAH,CDG,11672
46677,IAH,CLT,7942
46678,IAH,DEN,6835
46679,IAH,DFW,11672
46680,IAH,DOH,11672
46681,IAH,DXB,11672
46682,IAH,EWR,11672
46683,IAH,EZE,5785
46684,IAH,FRA,11672
46685,IAH,GRU,11672
46686,IAH,ICN,11672
46687,IAH,IST,11672
46688,IAH,LAS,7942
46689,IAH,LAX,11672
46690,IAH,LHR,11672
46691,IAH,LIM,5785
46692,IAH,LOS,5282
46693,IAH,MCO,7942
46694,IAH,MEX,10316
46695,IAH,MIA,11672
46696,IAH,ORD,11672
46697,IAH,PEK,11672
46698,IAH,PHX,6303
46699,IAH,SEA,10942
46700,IAH,SFO,11672
46701,IAH,YYZ,11672
46702,ICN,AKL,2938
46703,ICN,AMS,8866
46704,ICN,ATL,8866
46705,ICN,BKK,8866
46706,ICN,BOM,5192
46707,ICN,CAN,8866
46708,ICN,CDG,8866
46709,ICN,CGK,5192
46710,ICN,CKG,4012
46711,ICN,DEL,8311
46712,ICN,DFW,8866
46713,ICN,DOH,8866
46714,ICN,DXB,8866
46715,ICN,FRA,8866
46716,ICN,HGH,3284
46717,ICN,HKG,8866
46718,ICN,HND,4394
46719,ICN,IAH,8866
46720,ICN,IST,8866
46721,ICN,JFK,8866
46722,ICN,KMG,4012
46723,ICN,KUL,8866
46724,ICN,LAS,6033
46725,ICN,LAX,8866
46726,ICN,LHR,8866
46727,ICN,MAD,8866
46728,ICN,MNL,5607
46729,ICN,NBO,4012
46730,ICN,ORD,8866
46731,ICN,PEK,8866
46732,ICN,PVG,8866
46733,ICN,SEA,8311
46734,ICN,SFO,8866
46735,ICN,SGN,5607
46736,ICN,SIN,8866
46737,ICN,SVO,7371
46738,ICN,SYD,7371
46739,ICN,SZX,2938
46740,ICN,TPE,8866
46741,ICN,XIY,2606
46742,ICN,YYZ,8866
46743,JFK,AMS,8678
46744,JFK,ATL,8678
46745,JFK,BCN,6332
46746,JFK,BOG,4686
46747,JFK,BOS,6332
46748,JFK,CAI,8135
46749,JFK,CDG,8678
46750,JFK,CLT,5905
46751,JFK,CMN,4301
46752,JFK,DEL,8135
46753,JFK,DEN,5082
46754,JFK,DFW,8678
46755,JFK,DOH,8678
46756,JFK,DXB,8678
46757,JFK,EZE,4301
46758,JFK,FRA,8678
46759,JFK,GRU,8678
46760,JFK,HKG,8678
46761,JFK,ICN,8678
46762,JFK,IST,8678
46763,JFK,JED,7670
46764,JFK,JNB,5905
46765,JFK,LAS,5905
46766,JFK,LAX,8678
46767,JFK,LHR,8678
46768,JFK,LIM,4301
46769,JFK,LOS,3927
46770,JFK,MAD,8678
46771,JFK,MCO,5905
46772,JFK,MEX,7670
46773,JFK,MIA,8678
46774,JFK,ORD,8678
46775,JFK,PEK,8678
46776,JFK,PHX,4686
46777,JFK,PVG,8678
46778,JFK,SCL,3214
46779,JFK,SEA,8135
46780,JFK,SFO,8678
46781,JFK,SVO,7215
46782,JFK,TPE,8678
46783,JFK,YYZ,8678
46784,LAS,ATL,11089
46785,LAS,BOS,8091
46786,LAS,CLT,7546
46787,LAS,DEN,6494
46788,LAS,DFW,11089
46789,LAS,EWR,11089
46790,LAS,FRA,11089
46791,LAS,IAH,11089
46792,LAS,ICN,11089
46793,LAS,JFK,11089
46794,LAS,LAX,11089
46795,LAS,LGW,4107
46796,LAS,LHR,11089
46797,LAS,MCO,7546
46798,LAS,MEX,9802
46799,LAS,MIA,11089
46800,LAS,ORD,11089
46801,LAS,PHX,5988
46802,LAS,SEA,10396
46803,LAS,SFO,11089
46804,LAS,YYZ,11089
46805,LAX,AKL,2949
46806,LAX,AMS,8897
46807,LAX,ATL,8897
46808,LAX,BOS,6492
46809,LAX,CAN,8897
46810,LAX,CDG,8897
46811,LAX,CLT,6054
46812,LAX,DEN,5210
46813,LAX,DFW,8897
46814,LAX,DXB,8897
46815,LAX,EWR,8897
46816,LAX,FRA,8897
46817,LAX,GRU,8897
46818,LAX,HKG,8897
46819,LAX,HND,4410
46820,LAX,IAH,8897
46821,LAX,ICN,8897
46822,LAX,IST,8897
46823,LAX,JED,7864
46824,LAX,JFK,8897
46825,LAX,LAS,6054
46826,LAX,LHR,8897
46827,LAX,LIM,4410
46828,LAX,MAD,8897
46829,LAX,MCO,6054
46830,LAX,MEL,4410
46831,LAX,MEX,7864
46832,LAX,MIA,8897
46833,LAX,MNL,5627
46834,LAX,ORD,8897
46835,LAX,PEK,8897
46836,LAX,PHX,4804
46837,LAX,PVG,8897
46838,LAX,SEA,8341
46839,LAX,SFO,8897
46840,LAX,SVO,7397
46841,LAX,SYD,7397
46842,LAX,TPE,8897
46843,LAX,YYZ,8897
46844,LHR,ADD,3954
46845,LHR,ALG,2712
46846,LHR,AMS,7322
46847,LHR,ATL,7322
46848,LHR,BCN,5343
46849,LHR,BKK,7322
46850,LHR,BOM,4288
46851,LHR,BOS,5343
46852,LHR,CAI,6864
46853,LHR,CAN,7322
46854,LHR,CDG,7322
46855,LHR,CLT,4982
46856,LHR,CMN,3629
46857,LHR,CPT,578
46858,LHR,DEL,6864
46859,LHR,DEN,4288
46860,LHR,DFW,7322
46861,LHR,DOH,7322
46862,LHR,DXB,7322
46863,LHR,EWR,7322
46864,LHR,EZE,3629
46865,LHR,FRA,7322
46866,LHR,GRU,7322
46867,LHR,HKG,7322
46868,LHR,HND,3629
46869,LHR,IAH,7322
46870,LHR,ICN,7322
46871,LHR,IST,7322
46872,LHR,JED,6472
46873,LHR,JFK,7322
46874,LHR,JNB,4982
46875,LHR,KUL,7322
46876,LHR,LAS,4982
46877,LHR,LAX,7322
46878,LHR,LOS,3313
46879,LHR,MAD,7322
46880,LHR,MEX,6472
46881,LHR,MIA,7322
46882,LHR,MNL,4631
46883,LHR,NBO,3313
46884,LHR,ORD,7322
46885,LHR,PEK,7322
46886,LHR,PHX,3954
46887,LHR,PVG,7322
46888,LHR,SEA,6864
46889,LHR,SFO,7322
46890,LHR,SIN,7322
46891,LHR,SVO,6087
46892,LHR,TUN,2426
46893,LHR,YYZ,7322
46894,MCO,ATL,11374
46895,MCO,BOG,6142
46896,MCO,BOS,8299
46897,MCO,CLT,7739
46898,MCO,DEN,6660
46899,MCO,DFW,11374
46900,MCO,EWR,11374
46901,MCO,FRA,11374
46902,MCO,GRU,11374
46903,MCO,IAH,11374
46904,MCO,JFK,11374
46905,MCO,LAS,7739
46906,MCO,LAX,11374
46907,MCO,LGW,4213
46908,MCO,MEX,10053
46909,MCO,MIA,11374
46910,MCO,ORD,11374
46911,MCO,PHX,6142
46912,MCO,SEA,10662
46913,MCO,SFO,11374
46914,MCO,YYZ,11374
46915,MEX,AMS,12585
46916,MEX,ATL,12585
46917,MEX,BOG,6796
46918,MEX,CDG,12585
46919,MEX,CLT,8564
46920,MEX,DEN,7370
46921,MEX,DFW,12585
46922,MEX,EWR,12585
46923,MEX,EZE,6237
46924,MEX,FRA,12585
46925,MEX,GRU,12585
46926,MEX,IAH,12585
46927,MEX,JFK,12585
46928,MEX,LAS,8564
46929,MEX,LAX,12585
46930,MEX,LHR,12585
46931,MEX,LIM,6237
46932,MEX,MAD,12585
46933,MEX,MCO,8564
46934,MEX,MIA,12585
46935,MEX,ORD,12585
46936,MEX,PHX,6796
46937,MEX,SCL,4661
46938,MEX,SFO,12585
46939,MEX,YYZ,12585
46940,MIA,AMS,12324
46941,MIA,ATL,12324
46942,MIA,BCN,8992
46943,MIA,BOG,6655
46944,MIA,BOS,8992
46945,MIA,BSB,1280
46946,MIA,CDG,12324
46947,MIA,CLO,697
46948,MIA,CLT,8386
46949,MIA,DEN,7217
46950,MIA,DFW,12324
46951,MIA,EWR,12324
46952,MIA,EZE,6108
46953,MIA,FRA,12324
46954,MIA,GRU,12324
46955,MIA,IAH,12324
46956,MIA,JFK,12324
46957,MIA,LAS,8386
46958,MIA,LAX,12324
46959,MIA,LHR,12324
46960,MIA,LIM,6108
46961,MIA,MAD,12324
46962,MIA,MCO,8386
46963,MIA,MEX,10893
46964,MIA,ORD,12324
46965,MIA,PHX,6655
46966,MIA,SCL,4565
46967,MIA,SEA,11553
46968,MIA,SFO,12324
46969,MIA,SVO,10246
46970,MIA,YYZ,12324
46971,MNL,BKK,10585
46972,MNL,CAN,10585
46973,MNL,CGK,6198
46974,MNL,DOH,10585
46975,MNL,DXB,10585
46976,MNL,HKG,10585
46977,MNL,HND,5246
46978,MNL,ICN,10585
46979,MNL,JED,9356
46980,MNL,KUL,10585
46981,MNL,LAX,10585
46982,MNL,LHR,10585
46983,MNL,MEL,5246
46984,MNL,PEK,10585
46985,MNL,PVG,10585
46986,MNL,SFO,10585
46987,MNL,SGN,6694
46988,MNL,SIN,10585
46989,MNL,SYD,8800
46990,MNL,TPE,10585
46991,ORD,AMS,10847
46992,ORD,ATL,10847
46993,ORD,BOS,7915
46994,ORD,CDG,10847
46995,ORD,CLT,7381
46996,ORD,DEL,10169
46997,ORD,DEN,6352
46998,ORD,DFW,10847
46999,ORD,DOH,10847
47000,ORD,EWR,10847
47001,ORD,FRA,10847
47002,ORD,GRU,10847
47003,ORD,HKG,10847
47004,ORD,IAH,10847
47005,ORD,ICN,10847
47006,ORD,IST,10847
47007,ORD,JFK,10847
47008,ORD,LAS,7381
47009,ORD,LAX,10847
47010,ORD,LHR,10847
47011,ORD,MAD,10847
47012,ORD,MCO,7381
47013,ORD,MEX,9588
47014,ORD,MIA,10847
47015,ORD,PEK,10847
47016,ORD,PHX,5857
47017,ORD,PVG,10847
47018,ORD,SEA,10169
47019,ORD,SFO,10847
47020,ORD,YYZ,10847
47021,PEK,ADD,4786
47022,PEK,ALG,3283
47023,PEK,AMS,8864
47024,PEK,BKK,8864
47025,PEK,CAI,8309
47026,PEK,CAN,8864
47027,PEK,CDG,8864
47028,PEK,CGK,5191
47029,PEK,CKG,4011
47030,PEK,DEL,8309
47031,PEK,DOH,8864
47032,PEK,DXB,8864
47033,PEK,EWR,8864
47034,PEK,FRA,8864
47035,PEK,HGH,3283
47036,PEK,HKG,8864
47037,PEK,HND,4393
47038,PEK,IAH,8864
47039,PEK,ICN,8864
47040,PEK,IST,8864
47041,PEK,JFK,8864
47042,PEK,JNB,6031
47043,PEK,KMG,4011
47044,PEK,KUL,8864
47045,PEK,LAX,8864
47046,PEK,LGW,3283
47047,PEK,LHR,8864
47048,PEK,MAD,8864
47049,PEK,MNL,5606
47050,PEK,ORD,8864
47051,PEK,PVG,8864
47052,PEK,SEA,8309
47053,PEK,SFO,8864
47054,PEK,SGN,5606
47055,PEK,SHA,1418
47056,PEK,SIN,8864
47057,PEK,SVO,7369
47058,PEK,SYD,7369
47059,PEK,SZX,2937
47060,PEK,TPE,8864
47061,PEK,XIY,2605
47062,PEK,YYZ,8864
47063,PHX,ATL,10013
47064,PHX,BOS,7306
47065,PHX,CLT,6814
47066,PHX,DEN,5864
47067,PHX,DFW,10013
47068,PHX,EWR,10013
47069,PHX,IAH,10013
47070,PHX,JFK,10013
47071,PHX,LAS,6814
47072,PHX,LAX,10013
47073,PHX,LHR,10013
47074,PHX,MCO,6814
47075,PHX,MEX,8850
47076,PHX,MIA,10013
47077,PHX,ORD,10013
47078,PHX,SEA,9387
47079,PHX,SFO,10013
47080,PHX,YYZ,10013
47081,PVG,ADD,5531
47082,PVG,AKL,3395
47083,PVG,AMS,10243
47084,PVG,BKK,10243
47085,PVG,CAN,10243
47086,PVG,CDG,10243
47087,PVG,CGK,5999
47088,PVG,CKG,4635
47089,PVG,DEL,9603
47090,PVG,DOH,10243
47091,PVG,DXB,10243
47092,PVG,EWR,10243
47093,PVG,FRA,10243
47094,PVG,HKG,10243
47095,PVG,ICN,10243
47096,PVG,IST,10243
47097,PVG,JFK,10243
47098,PVG,KMG,4635
47099,PVG,KUL,10243
47100,PVG,LAX,10243
47101,PVG,LHR,10243
47102,PVG,MEL,5077
47103,PVG,MNL,6478
47104,PVG,ORD,10243
47105,PVG,PEK,10243
47106,PVG,SEA,9603
47107,PVG,SFO,10243
47108,PVG,SGN,6478
47109,PVG,SIN,10243
47110,PVG,SVO,8516
47111,PVG,SYD,8516
47112,PVG,SZX,3395
47113,PVG,TPE,10243
47114,PVG,XIY,3011
47115,PVG,YYZ,10243
47116,SEA,AMS,12022
47117,SEA,ATL,12022
47118,SEA,BOS,8772
47119,SEA,CDG,12022
47120,SEA,CLT,8180
47121,SEA,DEN,7040
47122,SEA,DFW,12022
47123,SEA,DXB,12022
47124,SEA,EWR,12022
47125,SEA,FRA,12022
47126,SEA,HND,5958
47127,SEA,IAH,12022
47128,SEA,ICN,12022
47129,SEA,JFK,12022
47130,SEA,LAS,8180
47131,SEA,LAX,12022
47132,SEA,LHR,12022
47133,SEA,MCO,8180
47134,SEA,MIA,12022
47135,SEA,ORD,12022
47136,SEA,PEK,12022
47137,SEA,PHX,6492
47138,SEA,PVG,12022
47139,SEA,SFO,12022
47140,SEA,TPE,12022
47141,SEA,YYZ,12022
47142,SYD,ADL,2178
47143,SYD,AKL,4513
47144,SYD,BKK,13617
47145,SYD,CAN,13617
47146,SYD,CBR,500
47147,SYD,CGK,7974
47148,SYD,CKG,6162
47149,SYD,DEL,12765
47150,SYD,DFW,13617
47151,SYD,DXB,13617
47152,SYD,HKG,13617
47153,SYD,ICN,13617
47154,SYD,JNB,9266
47155,SYD,KUL,13617
47156,SYD,LAX,13617
47157,SYD,MEL,6749
47158,SYD,MNL,8612
47159,SYD,PEK,13617
47160,SYD,PVG,13617
47161,SYD,SCL,5044
47162,SYD,SFO,13617
47163,SYD,SGN,8612
47164,SYD,SIN,13617
47165,SYD,TPE,13617
47166,TPE,AMS,13070
47167,TPE,BKK,13070
47168,TPE,CAN,13070
47169,TPE,CDG,13070
47170,TPE,CGK,7654
47171,TPE,CKG,5914
47172,TPE,DEL,12252
47173,TPE,DXB,13070
47174,TPE,FRA,13070
47175,TPE,HGH,4841
47176,TPE,HKG,13070
47177,TPE,HND,6477
47178,TPE,ICN,13070
47179,TPE,JFK,13070
47180,TPE,KMG,5914
47181,TPE,KUL,13070
47182,TPE,LAX,13070
47183,TPE,MNL,8266
47184,TPE,PEK,13070
47185,TPE,PVG,13070
47186,TPE,SEA,12252
47187,TPE,SFO,13070
47188,TPE,SGN,8266
47189,TPE,SIN,13070
47190,TPE,SYD,10866
47191,TPE,SZX,4331
47192,TPE,XIY,3841
47193,TPE,YYZ,13070
47194,YYZ,ADD,4997
47195,YYZ,AMS,9254
47196,YYZ,ATL,9254
47197,YYZ,BCN,6752
47198,YYZ,BOG,4997
47199,YYZ,BOS,6752
47200,YYZ,CAI,8675
47201,YYZ,CDG,9254
47202,YYZ,CLT,6297
47203,YYZ,DEN,5419
47204,YYZ,DFW,9254
47205,YYZ,DXB,9254
47206,YYZ,EWR,9254
47207,YYZ,FRA,9254
47208,YYZ,GRU,9254
47209,YYZ,HKG,9254
47210,YYZ,IAH,9254
47211,YYZ,ICN,9254
47212,YYZ,IST,9254
47213,YYZ,JED,8179
47214,YYZ,JFK,9254
47215,YYZ,LAS,6297
47216,YYZ,LAX,9254
47217,YYZ,LGW,3427
47218,YYZ,LHR,9254
47219,YYZ,LIM,4586
47220,YYZ,MCO,6297
47221,YYZ,MEX,8179
47222,YYZ,MIA,9254
47223,YYZ,ORD,9254
47224,YYZ,PEK,9254
47225,YYZ,PHX,4997
47226,YYZ,PVG,9254
47227,YYZ,SCL,3427
47228,YYZ,SEA,8675
47229,YYZ,SFO,9254
47230,YYZ,SVO,7693
47231,YYZ,TPE,9254
47232,BKK,ADD,6181
47233,BKK,AKL,3794
47234,BKK,AMS,11447
47235,BKK,BOM,6703
47236,BKK,CAI,10731
47237,BKK,CAN,11447
47238,BKK,CDG,11447
47239,BKK,CGK,6703
47240,BKK,CKG,5180
47241,BKK,DEL,10731
47242,BKK,DOH,11447
47243,BKK,DXB,11447
47244,BKK,FRA,11447
47245,BKK,HKG,11447
47246,BKK,HND,5673
47247,BKK,ICN,11447
47248,BKK,IST,11447
47249,BKK,JNB,7789
47250,BKK,KMG,5180
47251,BKK,KUL,11447
47252,BKK,LHR,11447
47253,BKK,MAD,11447
47254,BKK,MEL,5673
47255,BKK,MNL,7240
47256,BKK,NBO,5180
47257,BKK,PEK,11447
47258,BKK,PVG,11447
47259,BKK,SGN,7240
47260,BKK,SIN,11447
47261,BKK,SVO,9517
47262,BKK,SYD,9517
47263,BKK,SZX,3794
47264,BKK,TPE,11447
47265,CAN,ADD,6459
47266,CAN,AKL,3964
47267,CAN,AMS,11962
47268,CAN,BKK,11962
47269,CAN,CAI,11213
47270,CAN,CDG,11962
47271,CAN,CGK,7005
47272,CAN,CKG,5413
47273,CAN,DEL,11213
47274,CAN,DMK,3085
47275,CAN,DOH,11962
47276,CAN,DXB,11962
47277,CAN,HGH,4430
47278,CAN,HKG,11962
47279,CAN,ICN,11962
47280,CAN,IST,11962
47281,CAN,JED,10573
47282,CAN,KMG,5413
47283,CAN,KUL,11962
47284,CAN,LAX,11962
47285,CAN,LHR,11962
47286,CAN,MEL,5928
47287,CAN,MNL,7565
47288,CAN,NBO,5413
47289,CAN,PEK,11962
47290,CAN,PVG,11962
47291,CAN,SGN,7565
47292,CAN,SHA,1913
47293,CAN,SIN,11962
47294,CAN,SVO,9945
47295,CAN,SYD,9945
47296,CAN,TPE,11962
47297,CAN,XIY,3516
47298,CDG,ADD,3860
47299,CDG,ALG,2648
47300,CDG,AMS,7148
47301,CDG,ATL,7148
47302,CDG,BCN,5216
47303,CDG,BKK,7148
47304,CDG,BOG,3860
47305,CDG,BOM,4186
47306,CDG,BOS,5216
47307,CDG,BSB,742
47308,CDG,CAI,6701
47309,CDG,CAN,7148
47310,CDG,CLT,4864
47311,CDG,CMN,3543
47312,CDG,DEL,6701
47313,CDG,DFW,7148
47314,CDG,DOH,7148
47315,CDG,DXB,7148
47316,CDG,EWR,7148
47317,CDG,EZE,3543
47318,CDG,FRA,7148
47319,CDG,GRU,7148
47320,CDG,HKG,7148
47321,CDG,HND,3543
47322,CDG,IAH,7148
47323,CDG,ICN,7148
47324,CDG,IST,7148
47325,CDG,JED,6318
47326,CDG,JFK,7148
47327,CDG,JNB,4864
47328,CDG,KUL,7148
47329,CDG,LAX,7148
47330,CDG,LGW,2648
47331,CDG,LHR,7148
47332,CDG,LIM,3543
47333,CDG,LOS,3235
47334,CDG,MAD,7148
47335,CDG,MEX,6318
47336,CDG,MIA,7148
47337,CDG,NBO,3235
47338,CDG,ORD,7148
47339,CDG,PEK,7148
47340,CDG,PVG,7148
47341,CDG,SCL,2648
47342,CDG,SEA,6701
47343,CDG,SFO,7148
47344,CDG,SGN,4521
47345,CDG,SIN,7148
47346,CDG,SVO,5943
47347,CDG,TPE,7148
47348,CDG,TUN,2369
47349,CDG,YYZ,7148
47350,CGK,BKK,10866
47351,CGK,CAI,10187
47352,CGK,CAN,10866
47353,CGK,DMK,2803
47354,CGK,DOH,10866
47355,CGK,DXB,10866
47356,CGK,HKG,10866
47357,CGK,HND,5386
47358,CGK,ICN,10866
47359,CGK,JED,9605
47360,CGK,KUL,10866
47361,CGK,MEL,5386
47362,CGK,MNL,6872
47363,CGK,PEK,10866
47364,CGK,PVG,10866
47365,CGK,SGN,6872
47366,CGK,SIN,10866
47367,CGK,SYD,9034
47368,CGK,TPE,10866
47369,DMK,CAN,10871
47370,DMK,CGK,6366
47371,DMK,CKG,4919
47372,DMK,HGH,4026
47373,DMK,HKG,10871
47374,DMK,KMG,4919
47375,DMK,KUL,10871
47376,DMK,SGN,6875
47377,DMK,SIN,10871
47378,DMK,SZX,3603
47379,DMK,XIY,3195
47380,DOH,ADD,5479
47381,DOH,ALG,3758
47382,DOH,AMS,10146
47383,DOH,BCN,7403
47384,DOH,BKK,10146
47385,DOH,BOM,5942
47386,DOH,CAI,9511
47387,DOH,CAN,10146
47388,DOH,CDG,10146
47389,DOH,CGK,5942
47390,DOH,CKG,4591
47391,DOH,CMN,5029
47392,DOH,DEL,9511
47393,DOH,DXB,10146
47394,DOH,FRA,10146
47395,DOH,GRU,10146
47396,DOH,HGH,3758
47397,DOH,HKG,10146
47398,DOH,IAH,10146
47399,DOH,ICN,10146
47400,DOH,IST,10146
47401,DOH,JED,8968
47402,DOH,JFK,10146
47403,DOH,JNB,6904
47404,DOH,KUL,10146
47405,DOH,LHR,10146
47406,DOH,LOS,4591
47407,DOH,MAD,10146
47408,DOH,MEL,5029
47409,DOH,MNL,6417
47410,DOH,NBO,4591
47411,DOH,ORD,10146
47412,DOH,PEK,10146
47413,DOH,PVG,10146
47414,DOH,SGN,6417
47415,DOH,SIN,10146
47416,DOH,TUN,3362
47417,DXB,ADD,4193
47418,DXB,ADL,1242
47419,DXB,ALG,2876
47420,DXB,AMS,7765
47421,DXB,ATL,7765
47422,DXB,BCN,5666
47423,DXB,BKK,7765
47424,DXB,BOM,4547
47425,DXB,BOS,5666
47426,DXB,CAI,7280
47427,DXB,CAN,7765
47428,DXB,CDG,7765
47429,DXB,CGK,4547
47430,DXB,CMN,3848
47431,DXB,CPT,613
47432,DXB,DEL,7280
47433,DXB,DFW,7765
47434,DXB,DOH,7765
47435,DXB,FRA,7765
47436,DXB,GRU,7765
47437,DXB,HKG,7765
47438,DXB,HND,3848
47439,DXB,IAH,7765
47440,DXB,ICN,7765
47441,DXB,IST,7765
47442,DXB,JED,6864
47443,DXB,JFK,7765
47444,DXB,JNB,5284
47445,DXB,KMG,3514
47446,DXB,KUL,7765
47447,DXB,LAX,7765
47448,DXB,LGW,2876
47449,DXB,LHR,7765
47450,DXB,LOS,3514
47451,DXB,MAD,7765
47452,DXB,MEL,3848
47453,DXB,MNL,4911
47454,DXB,NBO,3514
47455,DXB,PEK,7765
47456,DXB,PVG,7765
47457,DXB,SEA,7280
47458,DXB,SFO,7765
47459,DXB,SGN,4911
47460,DXB,SIN,7765
47461,DXB,SVO,6456
47462,DXB,SYD,6456
47463,DXB,TPE,7765
47464,DXB,TUN,2573
47465,DXB,YYZ,7765
47466,FRA,ADD,3889
47467,FRA,ALG,2668
47468,FRA,AMS,7203
47469,FRA,ATL,7203
47470,FRA,BCN,5255
47471,FRA,BKK,7203
47472,FRA,BOG,3889
47473,FRA,BOM,4218
47474,FRA,BOS,5255
47475,FRA,CAI,6752
47476,FRA,CDG,7203
47477,FRA,CLT,4901
47478,FRA,CMN,3570
47479,FRA,DEL,6752
47480,FRA,DEN,4218
47481,FRA,DFW,7203
47482,FRA,DOH,7203
47483,FRA,DXB,7203
47484,FRA,EWR,7203
47485,FRA,EZE,3570
47486,FRA,GRU,7203
47487,FRA,HKG,7203
47488,FRA,HND,3570
47489,FRA,HRG,569
47490,FRA,IAH,7203
47491,FRA,ICN,7203
47492,FRA,IST,7203
47493,FRA,JED,6366
47494,FRA,JFK,7203
47495,FRA,JNB,4901
47496,FRA,KUL,7203
47497,FRA,LAS,4901
47498,FRA,LAX,7203
47499,FRA,LHR,7203
47500,FRA,LOS,3259
47501,FRA,MAD,7203
47502,FRA,MCO,4901
47503,FRA,MEX,6366
47504,FRA,MIA,7203
47505,FRA,NBO,3259
47506,FRA,ORD,7203
47507,FRA,PEK,7203
47508,FRA,PVG,7203
47509,FRA,SEA,6752
47510,FRA,SFO,7203
47511,FRA,SGN,4555
47512,FRA,SIN,7203
47513,FRA,SVO,5988
47514,FRA,TPE,7203
47515,FRA,TUN,2387
47516,FRA,YYZ,7203
47517,HKG,ADD,5272
47518,HKG,ADL,1562
47519,HKG,AKL,3235
47520,HKG,AMS,9763
47521,HKG,BKK,9763
47522,HKG,BOM,5717
47523,HKG,CAN,9763
47524,HKG,CDG,9763
47525,HKG,CGK,5717
47526,HKG,CKG,4418
47527,HKG,DEL,9152
47528,HKG,DMK,2518
47529,HKG,DOH,9763
47530,HKG,DXB,9763
47531,HKG,EWR,9763
47532,HKG,FRA,9763
47533,HKG,HGH,3616
47534,HKG,HND,4839
47535,HKG,ICN,9763
47536,HKG,IST,9763
47537,HKG,JFK,9763
47538,HKG,JNB,6643
47539,HKG,KMG,4418
47540,HKG,KUL,9763
47541,HKG,LAX,9763
47542,HKG,LHR,9763
47543,HKG,MEL,4839
47544,HKG,MNL,6174
47545,HKG,ORD,9763
47546,HKG,PEK,9763
47547,HKG,PVG,9763
47548,HKG,SFO,9763
47549,HKG,SGN,6174
47550,HKG,SHA,1562
47551,HKG,SIN,9763
47552,HKG,SVO,8117
47553,HKG,SYD,8117
47554,HKG,TPE,9763
47555,HKG,XIY,2869
47556,HKG,YYZ,9763
47557,HND,BKK,9947
47558,HND,CDG,9947
47559,HND,CGK,5825
47560,HND,DXB,9947
47561,HND,FRA,9947
47562,HND,HKG,9947
47563,HND,ICN,9947
47564,HND,KUL,9947
47565,HND,LAX,9947
47566,HND,LHR,9947
47567,HND,MNL,6291
47568,HND,PEK,9947
47569,HND,SEA,9324
47570,HND,SFO,9947
47571,HND,SGN,6291
47572,HND,SHA,1591
47573,HND,SIN,9947
47574,ICN,AKL,2938
47575,ICN,AMS,8866
47576,ICN,ATL,8866
47577,ICN,BKK,8866
47578,ICN,BOM,5192
47579,ICN,CAN,8866
47580,ICN,CDG,8866
47581,ICN,CGK,5192
47582,ICN,CKG,4012
47583,ICN,DEL,8311
47584,ICN,DFW,8866
47585,ICN,DOH,8866
47586,ICN,DXB,8866
47587,ICN,FRA,8866
47588,ICN,HGH,3284
47589,ICN,HKG,8866
47590,ICN,HND,4394
47591,ICN,IAH,8866
47592,ICN,IST,8866
47593,ICN,JFK,8866
47594,ICN,KMG,4012
47595,ICN,KUL,8866
47596,ICN,LAS,6033
47597,ICN,LAX,8866
47598,ICN,LHR,8866
47599,ICN,MAD,8866
47600,ICN,MNL,5607
47601,ICN,NBO,4012
47602,ICN,ORD,8866
47603,ICN,PEK,8866
47604,ICN,PVG,8866
47605,ICN,SEA,8311
47606,ICN,SFO,8866
47607,ICN,SGN,5607
47608,ICN,SIN,8866
47609,ICN,SVO,7371
47610,ICN,SYD,7371
47611,ICN,SZX,2938
47612,ICN,TPE,8866
47613,ICN,XIY,2606
47614,ICN,YYZ,8866
47615,KUL,ADL,2088
47616,KUL,AKL,4326
47617,KUL,AMS,13052
47618,KUL,BKK,13052
47619,KUL,BOM,7643
47620,KUL,CAN,13052
47621,KUL,CDG,13052
47622,KUL,CGK,7643
47623,KUL,DEL,12236
47624,KUL,DMK,3367
47625,KUL,DOH,13052
47626,KUL,DXB,13052
47627,KUL,FRA,13052
47628,KUL,HGH,4834
47629,KUL,HKG,13052
47630,KUL,HND,6469
47631,KUL,ICN,13052
47632,KUL,IST,13052
47633,KUL,JED,11536
47634,KUL,KMG,5906
47635,KUL,LHR,13052
47636,KUL,MEL,6469
47637,KUL,MNL,8255
47638,KUL,PEK,13052
47639,KUL,PVG,13052
47640,KUL,SGN,8255
47641,KUL,SIN,13052
47642,KUL,SYD,10851
47643,KUL,SZX,4326
47644,KUL,TPE,13052
47645,MEL,ADL,1809
47646,MEL,AKL,3748
47647,MEL,BKK,11309
47648,MEL,CAN,11309
47649,MEL,CBR,415
47650,MEL,CGK,6622
47651,MEL,DEL,10601
47652,MEL,DOH,11309
47653,MEL,DXB,11309
47654,MEL,HKG,11309
47655,MEL,KUL,11309
47656,MEL,LAX,11309
47657,MEL,MNL,7152
47658,MEL,PVG,11309
47659,MEL,SGN,7152
47660,MEL,SIN,11309
47661,MEL,SYD,9402
47662,MNL,BKK,10585
47663,MNL,CAN,10585
47664,MNL,CGK,6198
47665,MNL,DOH,10585
47666,MNL,DXB,10585
47667,MNL,HKG,10585
47668,MNL,HND,5246
47669,MNL,ICN,10585
47670,MNL,JED,9356
